Name,Twitter Handle,Total Tweets,Total Retweets,Total followings,Total Followers,User Id,User Verified,User Location,Date of tweet,Tweet id,Tweet Text,Tweet Retweet Status,Tweet Reply To Id
Tim,mutehornsection,10574,5,1060,776,352431233,False,,2016-04-06 16:25:40,717750128879214592,RT @Lemon_Meringue This #BernieSanders#HillaryClinton#TedCruz#realDonaldTrump#ksleg https//tco/qxLxZnQnE1,False,
Hopeful Cynic,Lemon_Meringue,21874,5,566,912,3247009381,False,"Kansas, USA",2016-04-06 16:24:51,717749922863255552,This #BernieSanders#HillaryClinton#TedCruz#realDonaldTrump#ksleg https//tco/qxLxZnQnE1,False,
Tracy Taylor,tracyncc,214,0,265,85,39981309,False,,2016-04-06 16:24:36,717749858908680192,https//tco/XF8W30iZMu @AnnCoulter #realdonaldtrump congratulations voters you just cost people there Jobs housescars way if life happy,False,
Deb Jones,DebJonesWriter,7304,0,751,691,1323798134,False,United States,2016-04-06 16:22:44,717749389540925446,Trump on Internment Camps When America Was Great https//tco/dcZ6eBtRWm #DumpTrump #realDonaldTrump,False,
CityOutlook,CityOutlook,8834,1,1838,265,1195848331,False,,2016-04-06 16:20:23,717748798567518210,#realDonaldTrump predicts widespread rat &amp mice overtaking ungracious #Wisconsin https//tco/UmHKWxjE4n https//tco/pQzE09CKE8,False,
Victoria,lightlady,3416,0,738,677,15995652,False,"Pennsylvania, USA",2016-04-06 16:18:02,717748207778938880,CALL RNC #OnlyTrump #Woman4Trump #dtmag #realDonaldTrump #iamdonaldtrump #BikersForTrump @thePGR #AlwaysTrump https//tco/ducEfZBbos,False,
Adam Fishnet,AdamFishnet,6235,2,686,438,1015764300,False,Los Angeles CA & Chicago IL ,2016-04-06 16:17:13,717748002295844864,RT @BlackQueenLara #Trump Is #Black Peoples Hero https//tco/5JYYhYiteR via @YouTube Even #Obaqma is jealous of #RealDonaldTrump #LaraQu,False,
Patriot2U,JamesRitch1,50586,11,4897,7247,1332568579,False,,2016-04-06 16:14:54,717747420054949888,RT @Pennypinchingma #NeverTrump #ChooseCruz #CruzCrew #TedCruz #RealDonaldTrump Its a beautiful day in Wisconsin https//tco/Ngs4hkld3c,False,
William Lynes MD,wlynesmd,5637,0,9460,10318,177291959,False,Temecula California,2016-04-06 16:10:31,717746318052106242,Luger Rounds a medical mystery with a twist #writetip #realdonaldtrump https//tco/GtQ8F6GAf6,False,
Regi Lynch,MyRkl2849,2281,4,4951,1915,2461538374,False,,2016-04-06 16:09:43,717746114896797696,RT @AJConstruction7 Maybe #realdonaldtrump would make history if he switched 2 a third party run What do #Trump2016 supporters think h,False,
TRUMP=AMERICA WINS,TRUMP_NOW2016,8975,4,4486,2054,704353017106206721,False,,2016-04-06 16:08:28,717745801557065731,RT @AJConstruction7 Maybe #realdonaldtrump would make history if he switched 2 a third party run What do #Trump2016 supporters think h,False,
Cheryl Ward,CherylW14414108,7203,3,283,353,3310750476,False,,2016-04-06 16:07:42,717745606295298048,RT @AJConstruction7 Love it when Black voters support #realdonaldtrump Especially when they point to the truth https//tco/SJmcZ0v30U,False,
Cheryl Ward,CherylW14414108,7203,4,283,353,3310750476,False,,2016-04-06 16:06:44,717745364313374721,RT @TrumpetDonalds #realDonaldTrump Lets keep those scoundrel Washington insiders quarantined from the rest of the country #TedCruz htt,False,
Ed Martin,edmartinforus,418,0,208,173,15988213,False,"Saratoga Springs, NY",2016-04-06 16:06:44,717745364053401600,#realdonaldtrump henchman #RogerStone is trying to win by intimidation of delegates,False,
Austin Adams,AJConstruction7,114,4,90,38,717076797855285248,False,"Georgia, USA",2016-04-06 16:03:30,717744552405311488,Maybe #realdonaldtrump would make history if he switched 2 a third party run What do #Trump2016 supporters think https//tco/0cjoKCgTox,False,
William Lynes MD,wlynesmd,5637,0,9460,10318,177291959,False,Temecula California,2016-04-06 16:01:33,717744061218734081,The novel Luger Rounds a medical mystery with a twist #writetip #realdonaldtrump https//tco/GtQ8F6GAf6,False,
Austin Adams,AJConstruction7,114,4,90,38,717076797855285248,False,"Georgia, USA",2016-04-06 16:01:28,717744039261511682,RT @TrumpetDonalds #realDonaldTrump Lets keep those scoundrel Washington insiders quarantined from the rest of the country #TedCruz htt,False,
sandra,sandra_dutcher,188,0,22,5,3990851235,False,,2016-04-06 15:58:07,717743196504203264,@realDonaldTrump https//tco/lEi6J2gkje #realdonaldtrump,False,25073877
Mitzi Hinkey,mitzihinkey,4013,1,61,101,322243662,False,,2016-04-06 15:57:34,717743055743246337,RT @RZimms @Varneyco @RebeccaforReal all jokes aside #realdonaldtrump has brought the people out to vote Had he not been running Just w,False,
RiseToAmerica,RiseToAmerica,736,1,7,127,703996252669652993,False,"Alaska, USA",2016-04-06 15:56:01,717742668604813312,@MollyMA_ #realDonaldTrump doesnt have much between his ears except what he learns from the news A disappointment indeed #NeverTrump,False,4367317756
Ward Stanley,Ward_Anders,770,0,40,58,705555028489084928,False,,2016-04-06 15:54:58,717742402614657025,@NancyMcAnally @ChuckNellis @realDonaldTrump @tedcruz His folowers say if Trump denied nomination theyre moving to Mexico #realdonaldtrump,False,4838814747
Matt Martin,smoothtoquer1,172,0,679,75,730898820,False,"Alabama, USA",2016-04-06 15:54:57,717742400551182336,Trump isnt worried that the GOP will change the rules to harm him Hes mad that they wont change the rules to help him#realdonaldtrump,False,
Jules for Trump,jules1965_,21954,17,132,623,701840040327061504,False,,2016-04-06 15:54:55,717742388656140288,RT @herbiehaase Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
Iris,conserv2mysoul,33197,3,2204,2211,114494345,False,,2016-04-06 15:54:26,717742268300402692,RT @AJConstruction7 Love it when Black voters support #realdonaldtrump Especially when they point to the truth https//tco/SJmcZ0v30U,False,
Iris,conserv2mysoul,33197,4,2204,2211,114494345,False,,2016-04-06 15:54:12,717742208506441728,RT @TrumpetDonalds #realDonaldTrump Lets keep those scoundrel Washington insiders quarantined from the rest of the country #TedCruz htt,False,
U.S. CITIZENS⌛️⏳,UCitizens,7876,4,3674,2099,2883453823,False,USA,2016-04-06 15:52:19,717741736269910017,RT @TrumpetDonalds #realDonaldTrump Lets keep those scoundrel Washington insiders quarantined from the rest of the country #TedCruz htt,False,
sandra,sandra_dutcher,188,0,22,5,3990851235,False,,2016-04-06 15:51:34,717741545663963136,@realDonaldTrump https//tco/yItumCMPJ2 #realdonaldtrump,False,25073877
Austin Adams,AJConstruction7,114,3,90,38,717076797855285248,False,"Georgia, USA",2016-04-06 15:47:26,717740506688696321,Love it when Black voters support #realdonaldtrump Especially when they point to the truth https//tco/SJmcZ0v30U,False,
RiseToAmerica,RiseToAmerica,736,0,7,127,703996252669652993,False,"Alaska, USA",2016-04-06 15:45:19,717739973537959937,#realDonaldTrump a conartist all his life Thank you #MarcoRubio for exposing him to America Trumps been declining since #NeverTrump,False,
Kelly Gvozdenovich,KellyGvoz,1017,1,56,25,2884044480,False,,2016-04-06 15:40:43,717738816312881152,RT @TCPalmAndreassi #realDonaldTrump 25K contribution to Attorney General #PamBondi merits investigation #TCOpinion @Scott_Maxwell h,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 15:40:32,717738768850096132,Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https//tco/QK2MC9wQjR https//tco/aSEa6FgmeP,False,
Donalds Trumpet,TrumpetDonalds,20,4,4,5,713039553507016704,False,"Sarasota, FL",2016-04-06 15:39:56,717738618736021505,#realDonaldTrump Lets keep those scoundrel Washington insiders quarantined from the rest of the country #TedCruz https//tco/fpzIqKXijR,False,
RiseToAmerica,RiseToAmerica,736,0,7,127,703996252669652993,False,"Alaska, USA",2016-04-06 15:39:30,717738509587521536,@greatJ87 This statement is true #realDonaldTrump is loco en la cabeza #NeverTrump,False,243776881
RiseToAmerica,RiseToAmerica,736,0,7,127,703996252669652993,False,"Alaska, USA",2016-04-06 15:32:08,717736658620186625,Americans have spoken #realDonaldTrump pls go back to Infomercials You cant win the presidency based on a rotten personality #NeverTrump,False,
Kathy Olsen,kathyolsen100,3663,1,252,306,4748634793,False,,2016-04-06 15:31:54,717736597165371392,II want to be your pres because I want to give back The #RealDonaldTrump A vote for #Trump is a vote for MAGA https//tco/32hdpayMWV,False,
William Lynes MD,wlynesmd,5637,0,9460,10318,177291959,False,Temecula California,2016-04-06 15:30:51,717736332592816129,For Medical mysteries check out https//tco/bjW50S4miH #writetip #realdonaldtrump https//tco/GtQ8F6GAf6,False,
George Andreassi,TCPalmAndreassi,7611,1,1634,1289,109340763,False,"Stuart, FL",2016-04-06 15:29:05,717735889389166597, #realDonaldTrump 25K contribution to Attorney General #PamBondi merits investigation #TCOpinion @Scott_Maxwell https//tco/vbGNqqgtqD,False,
Matilda S. Hargrove,matihargrove,22862,8,1201,1104,4070999663,False,,2016-04-06 15:23:41,717734531680313344,RT @TheGOPnow #kasich Hey GOP can you do me a YUGE favor &ampthrow out Rule 40 Thanks buddiesI owe you #realdonaldtrump #votetrump #newy,False,
toni,AuberHirsch,57087,8,955,1341,942773174,False,"New York, USA",2016-04-06 15:17:11,717732895679496192,RT @TheGOPnow #kasich Hey GOP can you do me a YUGE favor &ampthrow out Rule 40 Thanks buddiesI owe you #realdonaldtrump #votetrump #newy,False,
Кристина Цветкова,krtsvetkova8608,15,1,450,5,4408570703,False,,2016-04-06 15:12:18,717731665183899648,RT @Adil_b3Gy17ulq Tell #MittRomney to stop working with #realDonaldTrump and condemn his racial attacks on Obama,False,
PaulaRosey,PaulaRosey,39,0,30,7,2475996643,False,,2016-04-06 15:05:24,717729927143903232,Donald Trump Settled a Real Estate Lawsuit connected with Russians and a Criminal Case Was Closed https//tco/KhylKZMDNu #realdonaldtrump,False,
Jack Dilday,JackDilday3,18,0,17,1,717140279954968576,False,,2016-04-06 14:58:30,717728190890950656,#realdonaldtrump need to talk to you dildayjack59@gmailcom,False,
Raptor54,raptor545424,116,0,4,2,711219959850885120,False,,2016-04-06 14:57:35,717727963425341440,@realDonaldTrump #MakeAmericaGreatAgain #Lyingted remember they werent voting for #lyingted they were voting against #realdonaldtrump,False,25073877
Joyreaper Lisa,joyreaper,60966,8,8915,9316,28273116,False,,2016-04-06 14:53:04,717726825997287425,RT @TheGOPnow #kasich Hey GOP can you do me a YUGE favor &ampthrow out Rule 40 Thanks buddiesI owe you #realdonaldtrump #votetrump #newy,False,
Bumper Press,BumperPress,112,0,120,50,194260932,False,"Sarasota, Florida",2016-04-06 14:50:14,717726113502461952,#realDonaldTrump Trojan Ted is a sham candidate He should suspend his campaign #TedCruz #Trump2016 #TrumpTrain https//tco/bb1ZwiLnG1,False,
happkat,happkat,36754,7,2213,2347,24358319,False,"N C, USA",2016-04-06 14:47:57,717725537339326464,RT @lightlady @DebAlwaystrump #realDonaldTrump Priebus said to use the diebold program in NY to keep u under 50 per @umpire43,False,
Ekelly Gigi,EkellyGigi,7199,11,229,245,221486523,False,USA,2016-04-06 14:46:04,717725064771280897,RT @Pennypinchingma #NeverTrump #ChooseCruz #CruzCrew #TedCruz #RealDonaldTrump Its a beautiful day in Wisconsin https//tco/Ngs4hkld3c,False,
Khotch,Khotch3,192,0,12,2,702349616986112000,False,,2016-04-06 14:45:15,717724856134082560,@Khotch3 #realDonaldTrump @realDonaldTrump they are stealing your plans of action One woman and her vote But listen to your wife Lol,False,702349616986112000
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 14:44:30,717724668271190016,Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https//tco/QK2MC9wQjR https//tco/Or9EocrS3r,False,
Michael Vaden,mikeq36,38003,4,3344,1416,493139231,False,,2016-04-06 14:42:31,717724169891254273,RT @sashagirlh I cant wait for a bright future But dont take it for granted #vote #makeamericagreatagain #realdonaldtrump https//tco/,False,
Mark Stender,stenderstender,416,0,66,25,1285104865,False,San Francisco,2016-04-06 14:41:18,717723862570504192,@carlquintanilla @CNBC Im the taxpayer ur a foreigner AGN so dont talk 2us about how my govt should run #feelthebern #realdonaldtrump,False,114782468
Unruly Government,Unruly_Govern,15560,11,5391,5429,4007921186,False,Down But Not Out ,2016-04-06 14:40:11,717723583384932352,RT @Pennypinchingma #NeverTrump #ChooseCruz #CruzCrew #TedCruz #RealDonaldTrump Its a beautiful day in Wisconsin https//tco/Ngs4hkld3c,False,
StopTheMadness,ImmoralReport,193163,11,5421,5742,3376927462,False,,2016-04-06 14:40:11,717723582961324032,RT @Pennypinchingma #NeverTrump #ChooseCruz #CruzCrew #TedCruz #RealDonaldTrump Its a beautiful day in Wisconsin https//tco/Ngs4hkld3c,False,
Rick Smith,KIRRSF,1729,0,0,4,1544245314,False,,2016-04-06 14:39:42,717723461578194945,#realdonaldtrump Cant you be gracious about anything Just say we will make up for Wisconsin in NY You wont get my vote with bad behavior,False,
Anna Liisa Covell,AnnaLiisaCovell,507,0,83,37,552784872,False,"Nobleton, Florida USA",2016-04-06 14:39:00,717723286554210304,#RNC soldiers hiding in #Cruz Trojan Horse may want to take a peek at history maybe #realdonaldtrump has a point https//tco/HoLarPiF1j,False,
DW,DLLiberty4All,280,0,45,33,4197282912,False,,2016-04-06 14:37:38,717722942923100160,#RealDonaldTrump #Hilary #Trump2016 #TrumpTrain #Hilary4Prison Wall St is pretty certain who will be president https//tco/jrksEKskAS,False,
Kim Granger,free2bKimberly,2090,11,289,179,4320076840,False,Rochester NY,2016-04-06 14:37:34,717722926502510592,RT @Pennypinchingma #NeverTrump #ChooseCruz #CruzCrew #TedCruz #RealDonaldTrump Its a beautiful day in Wisconsin https//tco/Ngs4hkld3c,False,
DW,DLLiberty4All,280,0,45,33,4197282912,False,,2016-04-06 14:36:37,717722684608487425,#RealDonaldTrumpWall Streetrelated firms are Clintons biggest contributor group giving her just over 21 millionhttps//tco/VgIGynLCjw,False,
Ronald,RonaldNJPoem,497,0,1,44,2950557665,False,Central Jersey Shore ,2016-04-06 14:34:10,717722069732081664,#MittRomney attacks #realDonaldTrump #TedCruzand will wonder why the #GOP couldnt win@CNN #MSNBC @seanhannity #racism #OANN,False,
JenaK,orangevanilla92,708,0,481,115,897809898,False,"Kansas City, MO",2016-04-06 14:33:44,717721960587788288,Congrats Democrats your nominee will become the next president If no Trump were not voting #realdonaldtrump #Trump2016 #TrumpTrain,False,
Laurie Mettier,LaurieMettier,91743,11,1160,1687,349027514,False,Texas,2016-04-06 14:33:28,717721891792773120,RT @Pennypinchingma #NeverTrump #ChooseCruz #CruzCrew #TedCruz #RealDonaldTrump Its a beautiful day in Wisconsin https//tco/Ngs4hkld3c,False,
Sylvia King,TheTruth_789,5022,17,77,238,4735577052,False,,2016-04-06 14:32:50,717721732098891776,RT @herbiehaase Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
•○●TRUMP ☆ NATION●○•,3cats2kidslater,731,7,106,47,4510942877,False,,2016-04-06 14:32:36,717721674251157504,RT @lightlady @DebAlwaystrump #realDonaldTrump Priebus said to use the diebold program in NY to keep u under 50 per @umpire43,False,
Robin Zimms,RZimms,738,1,234,123,2455824056,False,,2016-04-06 14:30:58,717721263561572356,@Varneyco @RebeccaforReal all jokes aside #realdonaldtrump has brought the people out to vote Had he not been running Just wondering,False,281610530
Sharon Kay,skk10225,6886,7,573,560,2277613550,False,"Arkansas, USA",2016-04-06 14:28:09,717720555864989696,RT @lightlady @DebAlwaystrump #realDonaldTrump Priebus said to use the diebold program in NY to keep u under 50 per @umpire43,False,
Lee,dmgmfmcm,2669,0,4998,779,4899778497,False,"England, United Kingdom",2016-04-06 14:26:27,717720126779473921,Rap world is depopulating the whites in a program involving poisonshttps//tco/zEsqW3qVgT #RealDonaldTrump #TrumpTrain #VoteTrump,False,
Dena Miller,MRSTXFabFace,9508,17,1851,1673,308486447,False,Dallas,2016-04-06 14:26:25,717720118147481601,RT @herbiehaase Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
lee brown,leebrown1321,12870,11,2653,1279,890996400,False,,2016-04-06 14:25:25,717719868351512577,RT @Pennypinchingma #NeverTrump #ChooseCruz #CruzCrew #TedCruz #RealDonaldTrump Its a beautiful day in Wisconsin https//tco/Ngs4hkld3c,False,
TheUnvarnishedTruth,Pennypinchingma,2337,11,4571,3851,4874675475,False,,2016-04-06 14:22:59,717719255450517504,#NeverTrump #ChooseCruz #CruzCrew #TedCruz #RealDonaldTrump Its a beautiful day in Wisconsin https//tco/Ngs4hkld3c,False,
Turbo,TreeFarmer812,14499,17,4150,2542,2872795917,False,United States,2016-04-06 14:22:41,717719179722432512,RT @herbiehaase Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
lionsroar,1lionroars,1602,17,298,209,4214758101,False,"United States,East Coast",2016-04-06 14:21:24,717718856190541825,RT @herbiehaase Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
American Women,dunn_cheri,19562,17,4525,3066,1551661933,False,United States,2016-04-06 14:20:47,717718702192529408,RT @herbiehaase Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
NoisyMajorityUnion,silentmajorityu,26806,30,1020,1283,4041511396,False,"North Carolina, USA",2016-04-06 14:18:31,717718129019850752,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Andrew Pappas,pappas_73,4414,30,204,179,4499094387,False,,2016-04-06 14:16:05,717717517649780736,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Herbert Haase,herbiehaase,279,17,152,141,845501731,False,"New York, NY",2016-04-06 14:08:12,717715532586295297,Cant bring your Lies to a Truth fight in NY Teddy #realdonaldtrump #NewYork4Trump #Trump2016 #TrumpTrain,False,
Carla Allen,Foundation1029,8070,7,172,309,704399652209233920,False,,2016-04-06 14:05:26,717714839825678337,RT @lightlady @DebAlwaystrump #realDonaldTrump Priebus said to use the diebold program in NY to keep u under 50 per @umpire43,False,
George S.,geosplace,46087,7,20552,21161,33186312,False,"Massachusetts, USA",2016-04-06 14:04:29,717714600070918144,RT @lightlady @DebAlwaystrump #realDonaldTrump Priebus said to use the diebold program in NY to keep u under 50 per @umpire43,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 14:01:40,717713889153179648,Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https//tco/qTLfhTEnGs,False,
Victoria,lightlady,3416,7,738,677,15995652,False,"Pennsylvania, USA",2016-04-06 13:56:00,717712465618870272,@DebAlwaystrump #realDonaldTrump Priebus said to use the diebold program in NY to keep u under 50 per @umpire43,False,1400943320
Gidget McCann,GidgetMccann,589,0,92,47,3318210126,False,,2016-04-06 13:52:42,717711632688881664,#realdonaldtrump who owns who media owns government or government owns media,False,
Ben Woodward,woodwb,1587,0,160,116,29788942,False,,2016-04-06 13:50:00,717710953148727297,@DRUDGE_REPORT @politico How quickly youve forgotten #realdonaldtrump mtg W/@Reince Didnt see cozy Trump Hdln then,False,14669951
Wm Richard Cordero,bedtx,4384,0,1301,731,2746626150,False,North California,2016-04-06 13:49:53,717710923243212803,#realDonaldTrumpWho wants 2celebrate The LOSSof Americas futurefree of organized suited thugsthat barter our freedoms2 enhance theirs,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 13:48:28,717710569235750912,Trump About U https//tco/QK2MC9wQjR via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https//tco/kcc2IxH1kH,False,
Ruth Gerber,gerberruth4024,14065,0,4100,3225,4154359155,False,"Pflugerville, TX",2016-04-06 13:46:15,717710008696221696,#realdonaldTrump,False,
Retweet allowed,retweetallowed,11619,2,1314,926,988792045,False,"Fort Worth, TX",2016-04-06 13:43:02,717709202655940609,RT @BlackQueenLara #Trump Is #Black Peoples Hero https//tco/5JYYhYiteR via @YouTube Even #Obaqma is jealous of #RealDonaldTrump #LaraQu,False,
Chris Gass,cazgass,854,0,32,7,3187336105,False,"Live in Phoenix, AZ",2016-04-06 13:38:39,717708097356111872,#realDonaldTrump #CNN #FoxNews #MSNBC #TheTalkCBS #TrumpsPartners #ABC15 Tattoo Owner robbed Inside Job Picture looks like Wil Wheaton,False,
Chris Gass,cazgass,854,0,32,7,3187336105,False,"Live in Phoenix, AZ",2016-04-06 13:36:58,717707672401764354,#realDonaldTrump #CNN #FoxNews #MSNBC #TheTalkCBS #TrumpsPartners #Dbacks With US Companies in Mexico DBacks want to move to Mexico,False,
Chris Gass,cazgass,854,0,32,7,3187336105,False,"Live in Phoenix, AZ",2016-04-06 13:29:00,717705669491621889,#realDonaldTrump #CNN #FoxNews #MSNBC #TrumpsPartners US Senators look to give TSA access to terrorist database TSA didnt have access,False,
KimberlyFay,ksfay5,5685,0,509,427,2845139661,False,United States,2016-04-06 13:27:31,717705297851064320,DOES ANYONE FEEL LIKE THE COUNT IS WEIRD LOOK AT NUMBERS FOR DEMOCRAT THEN TOTAL REPUBLICAN FEELS ODD REPUBLICAN VOTE #realdonaldtrump,False,
jim delisle,jimdelisle,2586,0,197,95,980818700,False,,2016-04-06 13:22:48,717704107134464001,Ive respected @IngrahamAngle for years Itll be interesting if &amp how she walks back her support for the hateful &amp vile #RealDonaldTrump,False,
StarDust Film Studio,stardustfilm,4337,30,2174,2905,1952518681,False,,2016-04-06 13:20:55,717703634167836672,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 13:20:31,717703535505379328,About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https//tco/QK2MC9wQjR https//tco/pzeWuilPa5,False,
David Cruzado,david_crz,34,0,69,41,19449234,False,"Florida, USA",2016-04-06 13:19:19,717703233632862208,The #realDonaldTrump is the trojan horse in the Republican Primary https//tco/wkYHF8c2lp https//tco/UVo4xl89ym,False,
Chris Gass,cazgass,854,0,32,7,3187336105,False,"Live in Phoenix, AZ",2016-04-06 13:18:47,717703096952967168,#realDonaldTrump #CNN #FoxNews #MSNBC #TheTalkCBS #TrumpsPartners Since Obama let in Illegals he help the ZIKA Virus to spread into the US,False,
Bennie E,Benelliot3,458,0,138,75,713552572158574592,False,"Missouri, USA",2016-04-06 13:13:47,717701841719459842,Cruz didnt beat #Trump in Wisconsin News Media &amp GOP establishment didShake it off On to #NY#realDonaldTrump #TrumpTrain ,False,
.,ChristRainbow,16925,9,269,308,2380248444,False,,2016-04-06 13:12:22,717701482645164032,RT @jason2006 @realDonaldTrump @Babbsgirl2 #RealDonaldTrump @LeahR77 @ChristiChat @SeanHannity @SheriffClarke #WakeUpAmerica https//tco,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 13:05:10,717699671595094016,#realdonaldtrump Mr TRUMP Its a long ROAD but its the JOURNEY NEVER the DESTINATION that matters most https//tco/wmFOUwtp1w,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:59:48,717698322534936577,#realdonaldtrump Only takes 3 days of changing your food intake 2 B ready Next time WALLACE Cs U he will be SHOCKED &amp FAR MORE TIMID ,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:57:22,717697706320400385,#realdonaldtrump At night Eat VEGGIE SUBS no cheese or MAYO Use MUSTARD VEGETABLES clean out your arteries &amp revitalize your HEART,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:55:06,717697135832141824,#realdonaldtrump Make sure U have a TV in front of the TREADMILL/REMOTE Stay walking 45 mins U burn FAT after 20 approx Cut out all SALT,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:52:38,717696515830054912,#realdonaldtrump When U exercise R body manufactures POWERFUL endorphins stronger than COCAINE Great 4 STRESS &amp PHYSICAL RELIEF Try it,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 12:52:27,717696469608882176,Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https//tco/QK2MC9wQjR https//tco/BXpyXRWpna,False,
Tom Neri,TomNeri1,238,0,48,32,703826648987086848,False,,2016-04-06 12:50:03,717695865201303554,#realdonaldtrump Trump Is the only one who will clean up Washington https//tco/ReAB779MRU,False,
Samuel Dijk,SRDijk,37918,3,195,302,370249230,False,,2016-04-06 12:49:57,717695842677706752,RT @JR767RDU @instapundit @politicoroger The better Q is whether #GOPe has learned anything from #realdonaldtrump His supporters arent g,False,
Rhonda Veit,rhondaveit,1419,30,95,56,34691612,False,"Flyover Country, Illinois",2016-04-06 12:47:02,717695106510262273,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
LAZARA Mikah ❤️ JC 2,BlackQueenLara,15000,2,3007,7301,33408119,False," Beverly Hills 90209, Paris F",2016-04-06 12:46:07,717694877451100162,#Trump Is #Black Peoples Hero https//tco/5JYYhYiteR via @YouTube Even #Obaqma is jealous of #RealDonaldTrump #LaraQueenBlack,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:45:50,717694804499570688,#realdonaldtrump U R TRAINING 4 the FIGHT of your LIFE If U feel tired put a TREADMILL on the jet Use it &amp U will Mfg POWERFUL ENDORPHINS,False,
Robert Kriewaldt,RealPolitikNow,186,0,181,34,204427909,False,,2016-04-06 12:41:10,717693631482761217,With #TedCruz winning WI we can hold off starting a #Republicans for #HillaryClinton group for now #DumpTrump #realdonaldtrump,False,
Ralph Tarantino,RalphTarantino,1789,30,59,57,1888576038,False,,2016-04-06 12:39:26,717693194310262784,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Ms. Me,jbae2015,4327,30,177,270,2999088321,False,"Maryland, USA",2016-04-06 12:38:49,717693038882066432,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:38:42,717693008611819520,#realdonaldtrump Lay off the CARBS Mr TRUMP STICK 2 sm SNACKS every few hours of PROTEIN CHICKEN cut up TUNA lots of WATER no POP/SUGAR,False,
PoliticallyIncorrect,Politicallyin18,16066,5,1776,2076,3589878313,False,*TRUMP MAGZN*   *FL Panhandle*,2016-04-06 12:36:48,717692534080868352,RT @MelGamble If #abortion was illegal would the woman be #accountable for her actions #realdonaldtrump #Trump2016 #life https//tco/5Yb,False,
Steve Loy,steveloy,239,0,90,35,30461007,False,"Houston, Tx",2016-04-06 12:35:28,717692199064829953,Here they go again your vote doesnt count people its whoever they decide #Pennsylvania #realdonaldtrump https//tco/4DTr8fqVNP,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:35:24,717692179553075201,#realdonaldtrump ENERGY &amp VITALITY both come from the foods we eat U need PROTEIN several times DAILY EGGS BEANS TUNA SALMON &amp WATER,False,
