Name,Twitter Handle,Total Tweet,Total Following,Tolat Followers,UserID,User Verified,User Location,User Description,Date of Tweet,Tweet ID,Tweet Text,Tweet_Lang,Tweet Source,Tweet ReTweet Status,Tweet  Reply To Name,Tweet  Reply To ID
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 10:40:33,860081707315232771,"Susan Rice, the former National Security Advisor to President Obama, is refusing to testify before a Senate Subcommittee next week on.....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 10:49:10,860083874893897728,...allegations of unmasking Trump transition officials. Not good!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 11:02:54,860087334519414784,The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 11:07:35,860088511202029569,Congratulations to @foxandfriends on its unbelievable ratings hike.,en,Twitter for iPhone,False,foxandfriends,15513604
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 11:09:26,860088977277235201,"RT @foxandfriends: President Trump to sign an executive order on religious liberty today, the National Day of Prayer | @kevincorke https://…",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 12:28:39,860108914624532480,"Death spiral!
'Aetna will exit Obamacare markets in VA in 2018, citing expected losses on INDV plans this year'
https://t.co/5YnzDitF8r",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 15:26:00,860153543151542272,"Beautiful evening with Religious Leaders here at the WH last night. Join us now for a #NationalDayofPrayer, LIVE:… https://t.co/b8j1tWZJuv",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 17:43:11,860188065758838785,"I am watching the Democrats trying to defend the ""you can keep you doctor, you can keep your plan &amp; premiums will go down"" ObamaCare lie.""",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 17:56:51,860191508619722752,Insurance companies are fleeing ObamaCare - it is dead. Our healthcare plan will lower premiums &amp; deductibles - and be great healthcare!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-04 18:07:29,860194183797243904,"If victorious, Republicans will be having a big press conference at the beautiful Rose Garden of the White House immediately after vote!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-05 02:55:02,860326946147840001,It was a GREAT day for the United States of America! This is a great plan that is a repeal &amp; replace of ObamaCare.… https://t.co/0TnmLn55Lm,en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-05 06:16:06,860377543878348800,"An honor to welcome PM of Australia, @TurnbullMalcolm to America &amp; join him in marking the 75th Anniversary of the… https://t.co/foMUec7EAE",en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-05 12:52:36,860477328882905089,"Big win in the House - very exciting! But when everything comes together with the inclusion of Phase 2, we will have truly great healthcare!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-05 13:02:46,860479885566980096,"Rather than causing a big disruption in N.Y.C., I will be working out of my home in Bedminster, N.J. this weekend. Also saves country money!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-05 19:13:54,860573284462669824,Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-05 19:32:08,860577873060651008,"JOBS, JOBS, JOBS! https://t.co/UR0eetSEnO",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-05 23:29:45,860637673744195584,Why is it that the Fake News rarely reports Ocare is on its last legs and that insurance companies are fleeing for their lives? It's dead!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-05 23:34:36,860638890570416132,Great jobs report today - It is all beginning to work!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-06 22:39:42,860987464114110465,"The reason I am staying in Bedminster, N. J., a beautiful community, is that staying in NYC is much more expensive and disruptive. Meetings!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-07 11:15:26,861177649179373569,When will the Fake Media ask about the Dems dealings with Russia &amp; why the DNC wouldn't allow the FBI to check their server or investigate?,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-07 11:17:59,861178291671244800,"RT @FoxNews: .@POTUS: ""I'm not against the media. I'm against the FAKE media."" #CashinIn https://t.co/F7mBIj7iVL",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-07 11:37:35,861183225082806272,RT @brunelldonald: I thought about jobs that went overseas failing schools open borders not my skin color when I voted @realDonaldTrump! I…,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-07 12:49:39,861201362834665472,Republican Senators will not let the American people down! ObamaCare premiums and deductibles are way up - it was a lie and it is dead!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-07 19:22:17,861300169438113793,Congratulations to Emmanuel Macron on his big win today as the next President of France. I look very much forward to working with him!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-07 22:58:47,861354654856249344,Rexnord of Indiana made a deal during the Obama Administration to move to Mexico. Fired their employees. Tax product big that's sold in U.S.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 11:23:05,861541965464207360,"RT @IsraeliPM: PM Benjamin Netanyahu at  weekly Cabinet meeting:
In two weeks, Israel will host @POTUS Trump on his first trip as President…",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 11:32:24,861544307043467264,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 11:57:42,861550676505219073,General Flynn was given the highest security clearance by the Obama Administration - but the Fake News seldom likes talking about that.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 14:43:35,861592420043157504,"Ask Sally Yates, under oath, if she knows how classified information got into the newspapers soon after she explained it to W.H. Counsel.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 17:42:32,861637456281690113,"Honored to welcome Georgia Prime Minister, Giorgi Kvirikashvili to the @WhiteHouse today with @VP Mike Pence.… https://t.co/ohXXgTNtWB",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 22:41:12,861712617299210240,"Director Clapper reiterated what everybody, including the fake media already knows- there is ""no evidence"" of collusion w/ Russia and Trump.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 22:43:39,861713233786404864,Sally Yates made the fake media extremely unhappy today --- she said nothing but old news!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 22:46:00,861713823505494016,"The Russia-Trump collusion story is a total hoax, when will this taxpayer funded charade end?",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-08 22:50:45,861715019674910721,Biggest story today between Clapper &amp; Yates is on surveillance. Why doesn't the media report on this? #FakeNews!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-09 17:19:16,861993986436866049,"It was an honor to welcome the Teachers of the Year to the WH last month. Today, we honor and thank all teachers!… https://t.co/sAUJfIZCwR",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-09 21:38:51,862059314277748736,"'Manufacturing openings, hires rise to highest levels of the recovery'
https://t.co/txFZDYYIOe",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 02:42:52,862135824745467905,"Cryin' Chuck Schumer stated recently, ""I do not have confidence in him (James Comey) any longer."" Then acts so indignant.  #draintheswamp",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 11:10:48,862263649821503489,"The Democrats have said some of the worst things about James Comey, including the fact that he should be fired, but now they play so sad!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 11:19:04,862265729718128641,"James Comey will be replaced by someone who will do a far better job, bringing back the spirit and prestige of the FBI.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 11:21:02,862266225157689349,"RT @DRUDGE_REPORT: MEXICO 2ND DEADLIEST COUNTRY; TOPS AFGHAN, IRAQ... https://t.co/i4FtSpLiHV",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 11:27:13,862267781336752128,"Comey lost the confidence of almost everyone in Washington, Republican and Democrat alike. When things calm down, they will be thanking me!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 11:28:38,862268135944192000,RT @DRUDGE_REPORT: 10 SCANDALS ON DIRECTOR'S WATCH... https://t.co/dnGY08wTBP,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 12:24:32,862282202188566529,"Watching Senator Richard Blumenthal speak of Comey is a joke. ""Richie"" devised one of the greatest military frauds in U.S. history. For....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 12:30:51,862283792559616000,"years, as a pol in Connecticut, Blumenthal would talk of his great bravery and conquests in Vietnam - except he was never there. When....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 12:39:59,862286091759611905,"caught, he cried like a baby and begged for forgiveness...and now he is judge &amp; jury. He should be the one who is investigated for his acts.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 12:57:16,862290442129461249,The Roger Stone report on @CNN is false - Fake News. Have not spoken to Roger in a long time - had nothing to do with my decision.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-10 19:23:52,862387734492663808,Dems have been complaining for months &amp; months about Dir. Comey. Now that he has been fired they PRETEND to be aggrieved. Phony hypocrites!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-11 00:14:58,862460991451344896,"The Democrats should be ashamed. This is a disgrace!
#DrainTheSwamp https://t.co/UfbKEECm2V",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-11 19:34:00,862752672683839488,'Presidential Executive Order on Strengthening the Cybersecurity of Federal Networks and Critical Infrastructure'… https://t.co/kQDBvXPekk,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-11 20:34:25,862767872879325185,Russia must be laughing up their sleeves watching as the U.S. tears itself apart over a Democrat EXCUSE for losing the election.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-11 21:54:24,862788002594127873,"Yesterday, on the same day- I had meetings with Russian Foreign Minister Sergei Lavrov and the FM of Ukraine, Pavlo… https://t.co/hm4U54DCQO",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 11:51:56,862998775731818496,"Again, the story that there was collusion between the Russians &amp; Trump campaign was fabricated by Dems as an excuse for losing the election.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 11:53:48,862999243560288256,The Fake Media is working overtime today!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 11:59:00,863000553265270786,"As a very active President with lots of things happening, it is not possible for my surrogates to stand at podium with perfect accuracy!....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 12:07:36,863002719400976384,"...Maybe the best thing to do would be to cancel all future ""press briefings"" and hand out written responses for the sake of accuracy???",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 12:26:15,863007411132649473,"James Comey better hope that there are no ""tapes"" of our conversations before he starts leaking to the press!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 12:54:54,863014620516233216,"When James Clapper himself, and virtually everyone else with knowledge of the witch hunt, says there is no collusion, when does it end?",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 13:20:04,863020954427043840,"China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 21:09:32,863139099825364994,"Today, @FLOTUS hosted a Military Mother's Day Event in the East Room of the WH. It was an honor to stop by, say hel… https://t.co/wNVB0PYoef",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-12 21:16:56,863140961114886144,"Today, I welcomed the Victory Christian Center School. Good luck @ the Team America Rocketry Challenge! #TARC Watch… https://t.co/wFrRsK2wuo",en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-13 18:57:33,863468271668002817,"I was thrilled to be back @LibertyU. Congratulations to the Class of 2017! This is your day, and you've earned it.… https://t.co/87RYOPwBiY",en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-14 15:13:45,863774341921742848,"Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! 

Happy #MothersDay",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-15 19:54:09,864207293289771012,"Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. 
#NationalPoliceWeek
Watch… https://t.co/3EioVDCTqb",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-16 01:47:43,864296272844529664,"#PeaceOfficersMemorialDay and
#PoliceWeek Proclamation: https://t.co/o4IXVfZuHw https://t.co/UMJ6hklx4a",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-16 11:03:36,864436162567471104,"As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-16 11:13:00,864438529472049152,"...to terrorism and airline flight safety. Humanitarian reasons, plus I want Russia to greatly step up their fight against ISIS &amp; terrorism.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-16 12:10:29,864452996129853444,"I have been asking Director Comey &amp; others, from the beginning of my administration, to find the LEAKERS in the intelligence community.....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-16 16:02:17,864511331029921792,'U.S. Industrial Production Surged in April' https://t.co/S0Z4SEIRhi,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-18 11:52:14,865173176854204416,This is the single greatest witch hunt of a politician in American history!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-18 14:07:06,865207118785372160,"With all of the illegal acts that took place in the Clinton campaign &amp; Obama Administration, there was never a special counsel appointed!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-19 14:24:08,865573793531478017,Getting ready for my big foreign trip. Will be strongly protecting American interests - that's what I like to do!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-20 15:50:29,865957909565366272,"Thank you to the BRAVE servicemen &amp; women who have served, and continue to serve the United States- our true HEROES… https://t.co/ZTV9F639xM",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-21 11:15:30,866251096649588738,RT @FLOTUS: I had a wonderful time with the students at the American International School #Riyadh today. #SaudiaArabia https://t.co/AVzVV0W…,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-23 12:04:48,866988278184116224,We stand in absolute solidarity with the people of the United Kingdom. https://t.co/X6fUUxxYXE,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-23 15:43:16,867043258932875264,"Thank you for such a wonderful and unforgettable visit, Prime Minister @Netanyahu and @PresidentRuvi.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-23 15:47:21,867044286352809984,"Israel, Saudi Arabia and the Middle East were great. Trying hard for PEACE. Doing well. Heading to Vatican &amp; Pope, then #G7 and #NATO.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-23 15:58:37,867047119974170625,All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-24 12:20:07,867354520526872576,Honor of a lifetime to meet His Holiness Pope Francis. I leave the Vatican more determined than ever to pursue PEAC… https://t.co/Jhe7SROaxD,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-24 20:11:18,867473100434161664,"Thank you for the warm welcome to Brussels, Belgium this afternoon! https://t.co/1AvYSameD4",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-25 14:33:51,867750567220715521,RT @FLOTUS: Thank u to Queen Fabiola University Hospital! Enjoyed creating paper flowers with amazing patients &amp; getting a tour. #Brussels…,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-25 17:54:17,867801005018230786,"Today's ceremony is a day for both remembrance and resolve.
#NATOMeeting #NATO https://t.co/YNZV3bTekB",en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-26 10:13:41,868047480847568896,Just arrived in Italy for the G7. Trip has been very successful. We made and saved the USA many billions of dollars and millions of jobs.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-26 10:14:12,868047612301148160,"Getting ready to engage G7 leaders on many issues including economic growth, terrorism, and security.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-27 09:58:37,868406076995235840,"Big G7 meetings today. Lots of very important matters under discussion. First on the list, of course, is terrorism. #G7Taormina",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-27 10:03:12,868407229380268033,"Many NATO countries have agreed to step up payments considerably, as they should. Money is beginning to pour in- NATO will be much stronger.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-27 12:17:51,868441116726710272,I will make my final decision on the Paris Accord next week!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-27 16:16:47,868501243823575040,"Just left the #G7Summit. Had great meetings on everything, especially on trade where....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-27 16:17:30,868501423566315520,"....""we push for the removal of all trade-distorting practices....to foster a truly level playing field.""",en,Twitter for iPhone,False,realDonaldTrump,25073877
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-27 16:22:01,868502563347451904,I look forward to reading the @CommerceGov 232 analysis of steel and aluminum- to be released in June. Will take major action if necessary.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-27 17:19:37,868517059407335424,"Bringing hundreds of billions of dollars back to the U.S.A. from the Middle East - which will mean JOBS, JOBS, JOBS!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-28 12:02:05,868799536420065281,Big win in Montana for Republicans!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-28 12:10:43,868801710038372352,Just returned from Europe. Trip was a great success for America. Hard work but big results!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-28 12:33:03,868807327130025984,It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-28 12:34:44,868807754231820291,"Whenever you see the words 'sources say' in the fake news media, and they don't mention names....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-28 12:45:16,868810404335673344,....it is very possible that those sources don't exist but are made up by fake news writers. #FakeNews is the enemy!,en,Twitter for iPhone,False,realDonaldTrump,25073877
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-28 12:45:45,868810522942164993,Does anyone notice how the Montana Congressional race was such a big deal to Dems &amp; Fake News until the Republican won? V was poorly covered,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-28 14:43:53,868840252227674113,British Prime Minister May was very angry that the info the U.K. gave to U.S. about Manchester was leaked. Gave me full details!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-28 23:57:19,868979531641741313,I suggest that we add more dollars to Healthcare and make it the best anywhere. ObamaCare is dead - the Republicans will do much better!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-29 00:07:01,868981969664843777,"The massive TAX CUTS/REFORM that I have submitted is moving along in the process very well, actually ahead of schedule. Big benefits to all!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-29 00:20:11,868985285207629825,The Fake News Media works hard at disparaging &amp; demeaning my use of social media because they don't want America to hear the real story!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-29 12:35:34,869170351049240576,"Today we remember the men and women who made the ultimate sacrifice in serving. Thank you, God bless your families &amp; God bless the USA!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-29 12:36:37,869170615881793536,I look forward to paying my respects to our brave men and women on this Memorial Day at Arlington National Cemetery later this morning.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-30 10:40:36,869503804307275776,"We have a MASSIVE trade deficit with Germany, plus they pay FAR LESS than they should on NATO &amp; military. Very bad for U.S. This will change",en,Twitter for iPhone,False,,
